day_index,calendar,rp_au,rp_km,r1_au,r1_km,earth_speed_km_s,earth_radial_speed_km_s,semi_major_axis_au,eccentricity,transfer_aphelion_speed_km_s,transfer_perihelion_speed_km_s,half_period_days,v_inf_no_moon_km_s,no_moon_launch_km_s,no_moon_residual_km_s,no_moon_reentry_km_s,no_moon_total_km_s,flyby_periapsis_radius_km,flyby_periapsis_altitude_km,flyby_side,flyby_turning_angle_deg,flyby_raw_delta_v_km_s,flyby_useful_delta_v_km_s,flyby_v_inf_after_km_s,flyby_launch_km_s,flyby_residual_km_s,flyby_reentry_km_s,flyby_total_km_s,saving_km_s,saving_percent
58,2026-02-28,0.2,29919574.14,0.9904794385827922,148173614.98411712,30.05981346539479,0.4035464281571692,0.5952397192913962,0.6640009167431059,17.347601012544786,85.91221055831816,83.86993106965336,12.712212452850004,16.92896806509863,0.0,0.0,16.92896806509863,1837.4,100.0,leading,1.8614759248253285,0.41298742978737957,0.41298742978737957,12.299225023062624,16.621087523705068,0.008259748595747591,0.0,16.629347272300816,0.29962079279781406,1.7698703881161137
59,2026-03-01,0.2,29919574.14,0.9907144678839713,148208774.86712563,30.050919210101856,0.4103734811620893,0.5953572339419856,0.6640672379576916,17.34383122592116,85.91392262028947,83.89476921072342,12.707087984180696,16.925120364134603,0.0,0.0,16.925120364134603,1837.4,100.0,leading,1.8629533240210696,0.41314856394454663,0.41314856394454663,12.29393942023615,16.617176678701195,0.008262971278890932,0.0,16.625439649980088,0.29968071415451547,1.770626782599182
60,2026-03-02,0.2,29919574.14,0.9909534859958857,148244531.46772677,30.042504485089058,0.4173372043980886,0.5954767429979428,0.6641346578993247,17.339999147235993,85.91566301059596,83.92003140768173,12.702505337853065,16.921680063188763,0.0,0.0,16.921680063188763,1837.4,100.0,leading,1.8642759964178965,0.41329276568651707,0.41329276568651707,12.289212572166548,16.613679903821154,0.008265855313730341,0.0,16.621945759134885,0.299734304053878,1.7713034576626747
61,2026-03-03,0.2,29919574.14,0.9911965329004271,148280890.76712638,30.034607181040617,0.42430211264641593,0.5955982664502135,0.6642031865001774,17.336104219914613,85.91743198389915,83.94572201359252,12.698502961126003,16.918675827512637,0.0,0.0,16.918675827512637,1837.4,100.0,leading,1.8654323341776071,0.41341878907647667,0.41341878907647667,12.285084172049526,16.610626340300243,0.008268375781529533,0.0,16.618894716081773,0.29978111143086394,1.7718946475903807
62,2026-03-04,0.2,29919574.14,0.9914435705669044,148317847.07601407,30.027224990721535,0.43113568858009393,0.5957217852834522,0.6642728116702372,17.332147139191715,85.91922922635594,83.97183713798366,12.69507785152982,16.916105224286632,0.0,0.0,16.916105224286632,1837.4,100.0,leading,1.8664227419438153,0.41352669595750047,0.41352669595750047,12.28155115557232,16.608013520276117,0.00827053391915001,0.0,16.616284054195265,0.29982117009136644,1.7724007158628334
63,2026-03-05,0.2,29919574.14,0.9916944881416733,148355383.81092072,30.020321323129938,0.437719905578042,0.5958472440708367,0.664343500804674,17.32812976617294,85.92105389458685,83.9983651912703,12.692191556956999,16.913939246113692,0.0,0.0,16.913939246113692,1837.4,100.0,leading,1.8672579546635988,0.41361767064219856,0.41361767064219856,12.2785738863148,16.605811964021097,0.008272353412843972,0.0,16.614084317433942,0.29985492867974983,1.7728272776470293
64,2026-03-06,0.2,29919574.14,0.991949112698976,148393475.10252112,30.01383504980068,0.4439586596361868,0.5959745563494879,0.6644152038552513,17.32405495302607,85.92290469501259,84.02528801737742,12.689780096774609,16.91212976556269,0.0,0.0,16.91212976556269,1837.4,100.0,leading,1.8679561912319194,0.41369370892730767,0.41369370892730767,12.2760863878473,16.603972756681582,0.008273874178546154,0.0,16.612246630860128,0.29988313470256145,1.7731837377052193
65,2026-03-07,0.2,29919574.14,0.9922072228276446,148432087.82817605,30.00769132786097,0.4497801413971518,0.5961036114138224,0.6644878571937427,17.319926323203376,85.92477998362516,84.05258232682515,12.687765004657596,16.910617821834553,0.0,0.0,16.910617821834553,1837.4,100.0,leading,1.8685399584954192,0.41375726998611007,0.41375726998611007,12.274007734671486,16.60243597107093,0.008275145399722201,0.0,16.61071111647065,0.2999067053639024,1.773481658231733
66,2026-03-08,0.2,29919574.14,0.9924685622527117,148471183.64969605,30.001810924303154,0.4551348047721954,0.5962342811263558,0.6645613874764518,17.31574805165395,85.92667786577596,84.08022113431824,12.686062872649202,16.909340776965344,0.0,0.0,16.909340776965344,1837.4,100.0,leading,1.869033274051249,0.41381097445187076,0.41381097445187076,12.272251898197332,16.601137941585282,0.008276219489037416,0.0,16.60941416107432,0.29992661589102454,1.7737333456523505
67,2026-03-09,0.2,29919574.14,0.9927328514022609,148510720.74371773,29.996116486130138,0.45999059889726174,0.5963664257011304,0.6646357149216342,17.31152467845148,85.92859628079873,84.10817497986638,12.684591807678657,16.908237153238744,0.0,0.0,16.908237153238744,1837.4,100.0,leading,1.8694597778030677,0.4138573994902507,0.4138573994902507,12.270734408188407,16.600016181288296,0.008277147989805014,0.0,16.6082933292781,0.2999438239606427,1.7739508929420766
68,2026-03-10,0.2,29919574.14,0.9929997958811239,148550655.06935075,29.99053536964761,0.4643273126956246,0.596499897940562,0.6647107557092508,17.307260972338902,85.93053306396932,84.13641282346732,12.683274397308708,16.907248851902576,0.0,0.0,16.907248851902576,1837.4,100.0,leading,1.8698418559476417,0.41389898406276254,0.41389898406276254,12.269375413245944,16.59901163726017,0.008277979681255251,0.0,16.607289616941426,0.2999592349611504,1.77414573824881
69,2026-03-11,0.2,29919574.14,0.9932690917910392,148590941.1640623,29.984999468098252,0.4681315128984604,0.5966345458955197,0.6647864234884191,17.302961845007452,85.93248598542779,84.16490260674719,12.6820376230908,16.906321083435778,0.0,0.0,16.906321083435778,1837.4,100.0,leading,1.8702006538528402,0.41393803079700103,0.41393803079700103,12.2680995922938,16.598068619847727,0.00827876061594002,0.0,16.606347380463667,0.29997370297211035,1.77432867559823
70,2026-03-12,0.2,29919574.14,0.9935404285423748,148631532.56430477,29.97944285617392,0.47139304178286495,0.5967702142711874,0.6648626301762525,17.298632305658955,85.93445277080686,84.19361154957802,12.680810550514966,16.905400631774043,0.0,0.0,16.905400631774043,1837.4,100.0,leading,1.8705567387505977,0.41397677839095354,0.41397677839095354,12.266833772124013,16.597133038439402,0.00827953556781907,0.0,16.60541257400722,0.29998805776682147,1.77451019529811
71,2026-03-13,0.2,29919574.14,0.9938134902370196,148672382.01239336,29.973798162291878,0.4741036428814263,0.5969067451185097,0.6649392863531941,17.294277438505734,85.93643111144362,84.22250629572262,12.679520723786144,16.90443314895997,0.0,0.0,16.90443314895997,1837.4,100.0,leading,1.8709311433583533,0.41401751527372127,0.41401751527372127,12.265503208512422,16.596149651674118,0.008280350305474426,0.0,16.60443000197959,0.3000031469803801,1.7747010168089399
72,2026-03-14,0.2,29919574.14,0.9940879569577038,148713441.64938572,29.967992610323144,0.4762580549232424,0.5970439784788519,0.665016301630644,17.289902381853476,85.93841867387425,84.25155304871264,12.678090228469667,16.903360202751184,0.0,0.0,16.903360202751184,1837.4,100.0,leading,1.8713465113233687,0.41406270413753515,0.41406270413753515,12.264027524332132,16.59505906649056,0.008281254082750704,0.0,16.60334032057331,0.30001988217787456,1.7749126716772174
73,2026-03-15,0.2,29919574.14,0.9943635074489402,148754663.41614503,29.961944801507823,0.47785774843444506,0.59718175372447,0.6650935854073721,17.285512285108258,85.94041311935999,84.28071785516018,12.676432516399565,16.902116898352308,0.0,0.0,16.902116898352308,1837.4,100.0,leading,1.8718280275363954,0.4141150828271815,0.4141150828271815,12.262317433572383,16.59379532067416,0.00828230165654363,0.0,16.602077622330704,0.30003927602160374,1.7751579747437014
74,2026-03-16,0.2,29919574.14,0.9946398247001367,148795999.8885617,29.955563559029418,0.47891717705315107,0.5973199123500684,0.6651710484367931,17.281112219741406,85.94241214433488,84.30996719553406,12.674451339288012,16.900631084510252,0.0,0.0,16.900631084510252,1837.4,100.0,leading,1.8724037432485745,0.41417769911595853,0.41417769911595853,12.260273640172054,16.592285075740236,0.008283553982319171,0.0,16.600568629722556,0.300062454787696,1.7754511845578886
75,2026-03-17,0.2,29919574.14,0.9949166057018383,148837405.73706648,29.948750368362415,0.47947177263837687,0.5974583028509192,0.6652486055584952,17.276707024155833,85.94441355089116,84.33926901721131,12.672043344206582,16.898825308884188,0.0,0.0,16.898825308884188,1837.4,100.0,leading,1.8731038448958601,0.41425383029590923,0.41425383029590923,12.257789513910673,16.59044960421727,0.008285076605918184,0.0,16.59873468082319,0.3000906280609996,1.775807623167946
76,2026-03-18,0.2,29919574.14,0.9951935759161898,148878839.8913808,29.94140674225078,0.47958587279226467,0.5975967879580949,0.6653261797417417,17.272301074087103,85.94641535110898,84.36859426745791,12.669105668163677,16.89662252445238,0.0,0.0,16.89662252445238,1837.4,100.0,leading,1.8739584751838996,0.41434674511627356,0.41434674511627356,12.254758923047405,16.58821058959478,0.00828693490232547,0.0,16.596497524497106,0.30012499995527264,1.776242556883419
77,2026-03-19,0.2,29919574.14,0.9954705076213287,148920268.2847989,29.93344676333038,0.4793576490512959,0.5977352538106644,0.6654037072015313,17.267897992160712,85.94841589904772,84.39791883775521,12.665548771169668,16.89395572320503,0.0,0.0,16.89395572320503,1837.4,100.0,leading,1.8749940283536657,0.41445929990339,0.41445929990339,12.251089471266278,16.585499918172676,0.0082891859980678,0.0,16.593789104170742,0.300166619034286,1.776769301117477
78,2026-03-20,0.2,29919574.14,0.9957472394236204,148961666.7731767,29.924812977510133,0.47891771441372194,0.5978736197118103,0.6654811428267985,17.263500339809937,85.95041403077238,84.42722563319361,12.661312637700195,16.890780088921918,0.0,0.0,16.890780088921918,1837.4,100.0,leading,1.8762284482553155,0.41459342692414486,0.41459342692414486,12.246719210776051,16.582272031610316,0.008291868538482898,0.0,16.590563900148798,0.3002161887731205,1.7773968235488542
79,2026-03-21,0.2,29919574.14,0.9960236925877266,149003023.57787526,29.915491453808432,0.47841936844730154,0.5980118462938633,0.6655584647035238,17.25910936068145,85.95240918100669,84.45650630625636,12.656382093126982,16.887084472754907,0.0,0.0,16.887084472754907,1837.4,100.0,leading,1.877666748679307,0.4147496482599704,0.4147496482599704,12.241632444867012,16.578515591510453,0.008294992965199408,0.0,16.586810584475653,0.3002738882792535,1.7781274722922478
80,2026-03-22,0.2,29919574.14,0.9962998794735684,149044340.54791245,29.905520780104897,0.47802149520833465,0.5981499397367842,0.6656356764191768,17.25472485010042,85.95440144252315,84.48576215565276,12.650795930004477,16.88289820988542,0.0,0.0,16.88289820988542,1837.4,100.0,leading,1.8792982894367425,0.41492678229406155,0.41492678229406155,12.235869147710416,16.574260408917983,0.008298535645881231,0.0,16.582558944563864,0.3003392653215542,1.7789556128798845
81,2026-03-23,0.2,29919574.14,0.9965759009708571,149085632.77617428,29.894991355674623,0.47786850543813375,0.5982879504854286,0.6657128062871273,17.25034519946091,85.95639154605526,84.51500386009134,12.644646156213714,16.87829051529167,0.0,0.0,16.87829051529167,1837.4,100.0,leading,1.8810968898729141,0.41512196008208807,0.41512196008208807,12.229524196131626,16.569576831244166,0.008302439201641762,0.0,16.57787927044581,0.30041124484586135,1.7798677216373888
82,2026-03-24,0.2,29919574.14,0.9968519329078528,149126926.56619403,29.884035101031344,0.4780731354817535,0.5984259664539264,0.6657899034944396,17.24596761528846,85.95838076083264,84.54425004357945,12.638067485742884,16.87336255987306,0.0,0.0,16.87336255987306,1837.4,100.0,leading,1.8830237723213683,0.4153309497377592,0.4153309497377592,12.222736536005124,16.564567689237442,0.008306618994755184,0.0,16.572874308232198,0.3004882516408607,1.7808439223338854
83,2026-03-25,0.2,29919574.14,0.9971282044403527,149168256.19919103,29.872809316079454,0.4787063156452773,0.5985641022201763,0.6658670320218572,17.24158846472457,85.96037073765153,84.57352498986654,12.631220851354886,16.868235073606158,0.0,0.0,16.868235073606158,1837.4,100.0,leading,1.8850322694486636,0.4155486716530675,0.4155486716530675,12.21567217970182,16.559355697148227,0.00831097343306135,0.0,16.56766667058129,0.30056840302486876,1.78186041226785
84,2026-03-26,0.2,29919574.14,0.9974049729136417,149209660.17347196,29.86147967471449,0.4797949426952944,0.5987024864568209,0.6659442635963994,17.237203675833538,85.96236332700836,84.60285598151465,12.624275998880954,16.863035278343464,0.0,0.0,16.863035278343464,1837.4,100.0,leading,1.8870728460997408,0.41576974610521106,0.41576974610521106,12.208506252775743,16.55407017101229,0.008315394922104221,0.0,16.562385565934395,0.30064971240906857,1.7828920324633444
85,2026-03-27,0.2,29919574.14,0.9976824992805942,149251177.52703115,29.850206022296597,0.48132556097693696,0.5988412496402972,0.6660216708182126,17.232809127902073,85.96436040175388,84.6322706961024,12.617396894394524,16.85788594970944,0.0,0.0,16.85788594970944,1837.4,100.0,leading,1.8890973546015675,0.41598895554029247,0.41598895554029247,12.201407938854231,16.548835910512544,0.00831977911080585,0.0,16.55715568962335,0.30073026008609105,1.7839144302152214
86,2026-03-28,0.2,29919574.14,0.9979610266438947,149292844.6275126,29.839132264611088,0.48325104007573916,0.5989805133219475,0.6660993211769118,17.228400991133075,85.96636370271924,84.66179493183233,12.610731273478013,16.85289760114298,0.0,0.0,16.85289760114298,1837.4,100.0,leading,1.8910621275837962,0.4162015788331582,0.4162015788331582,12.194529694644855,16.543765253904855,0.008324031576663164,0.0,16.552089285481518,0.30080831566146315,1.7849056155249055
87,2026-03-29,0.2,29919574.14,0.9982407629627081,149334692.58516455,29.828379843466838,0.4854980592482382,0.599120381481354,0.6661772722445357,17.2239759994512,85.9683747147177,84.6914507730906,12.60440384401564,16.848163418182136,0.0,0.0,16.848163418182136,1837.4,100.0,leading,1.8929300361439532,0.41640361196351483,0.41640361196351483,12.188000232052124,16.538952928140194,0.008328072239270297,0.0,16.547281000379463,0.3008824178026721,1.785846981267804
88,2026-03-30,0.2,29919574.14,0.9985218680638894,149376745.30974418,29.818043729028854,0.48797446768349173,0.5992609340319447,0.6662555680805674,17.219531654429645,85.97039457383183,84.7212552111486,12.59851207459921,16.84375613681689,0.0,0.0,16.84375613681689,1837.4,100.0,leading,1.8946718099964075,0.41659190789521805,0.41659190789521805,12.181920166703993,16.53447287489637,0.00833183815790436,0.0,16.542804713054274,0.30095142376261563,1.78672394279563
89,2026-03-31,0.2,29919574.14,0.9988044448450553,149419018.19451585,29.808190218502183,0.4905764670368287,0.5994022224225277,0.6663342368139953,17.21506636234783,85.97242400507803,84.7512192084042,12.593123856154353,16.839726326730442,0.0,0.0,16.839726326730442,1837.4,100.0,leading,1.896266813777189,0.41676425727249555,0.41676425727249555,12.176359598881858,16.5303765046056,0.008335285145449912,0.0,16.538711789751048,0.3010145369793946,1.7875263002438522
90,2026-04-01,0.2,29919574.14,0.9990885346094478,149461517.41835663,29.798856447911014,0.4931957391540579,0.599544267304724,0.666413289382103,17.210579505554545,85.97446328991941,84.78134720013205,12.588276942356469,16.836102003735842,0.0,0.0,16.836102003735842,1837.4,100.0,leading,1.8977032941036487,0.41691941201921207,0.41691941201921207,12.171357530337257,16.526692301668593,0.00833838824038424,0.0,16.53503068990898,0.3010713138268635,1.7882483353929393
91,2026-04-02,0.2,29919574.14,0.9993741164616661,149504239.85535905,29.79005185522261,0.4957263054958929,0.5996870582308331,0.6664927194026329,17.206071449483712,85.9765122630204,84.81163702656582,12.583980405738899,16.83288974462659,0.0,0.0,16.83288974462659,1837.4,100.0,leading,1.898978016753329,0.41705704353098993,0.41705704353098993,12.166923362207909,16.52342695703815,0.008341140870619799,0.0,16.53176809790877,0.3011216467178208,1.788888606092992
92,2026-04-03,0.2,29919574.14,0.9996611104400425,149547173.54342788,29.781761681871576,0.4980704751441575,0.5998305552200212,0.6665725040855265,17.201543490667763,85.97857033581812,84.8420802612677,12.580218191203812,16.830077362894972,0.0,0.0,16.830077362894972,1837.4,100.0,leading,1.9000952626588192,0.41717763235271293,0.41717763235271293,12.1630405588511,16.520568087659434,0.00834355264705426,0.0,16.52891164030649,0.3011657225884825,1.789449424947138
93,2026-04-04,0.2,29919574.14,0.9999493836265344,149590298.59830698,29.773952115803816,0.5001430836761009,0.5999746918132672,0.6666526059698415,17.196997757936273,85.98063654137631,84.87266285558026,12.576954357867542,16.827637838467343,0.0,0.0,16.827637838467343,1837.4,100.0,leading,1.9010653012962928,0.4172823022540393,0.4172823022540393,12.159672055613504,16.51808823086989,0.008345646045080786,0.0,16.526433876914968,0.3012039615523747,1.7899360827925228
94,2026-04-05,0.2,29919574.14,1.0002387580672603,149633588.39847457,29.766576193433384,0.5018734703278358,0.6001193790336301,0.6667329751589439,17.192437085367107,85.98270959208551,84.90336597562366,12.574139108066277,16.825533828432793,0.0,0.0,16.825533828432793,1837.4,100.0,leading,1.9019026106763153,0.41737262770202477,0.41737262770202477,12.156766480364253,16.515949429592062,0.008347452554040496,0.0,16.524296882146103,0.3012369462866893,1.7903559516051792
95,2026-04-06,0.2,29919574.14,1.0005290191573337,149677010.8394966,29.759579367607454,0.5032051471709184,0.6002645095786668,0.6668135516784384,17.18786487830997,85.98478794052131,84.93416688914314,12.571714489297484,16.823721927776468,0.0,0.0,16.823721927776468,1837.4,100.0,leading,1.9026241798764365,0.41745045079948917,0.41745045079948917,12.154264038497995,16.51410756354276,0.008349009015989783,0.0,16.52245657255875,0.30126535521771913,1.790717633773541
96,2026-04-07,0.2,29919574.14,1.0008199232699921,149720529.47532818,29.752903783692215,0.5040936246571573,0.600409961634996,0.6668942676177898,17.183284991723276,85.98686983471445,84.96503977278363,12.569618791968939,16.822155952141006,0.0,0.0,16.822155952141006,1837.4,100.0,leading,1.90324819077097,0.4175177394621169,0.4175177394621169,12.152101052506822,16.512515686383825,0.008350354789242339,0.0,16.52086604117307,0.3012899109679381,1.791030304469339
97,2026-04-08,0.2,29919574.14,1.001111203783027,149764104.4198546,29.74649066384742,0.5045031818927139,0.6005556018915136,0.6669750488213266,17.178701634114827,85.98895336179072,84.9959563498363,12.567789029732594,16.820788786457115,0.0,0.0,16.820788786457115,1837.4,100.0,leading,1.9037932670032487,0.41757650690444814,0.41757650690444814,12.150212522828147,16.511125905056396,0.008351530138088963,0.0,16.519477435194485,0.30131135126262976,1.7913033395034597
98,2026-04-09,0.2,29919574.14,1.0014025751496742,149807692.955888,29.74028059755494,0.5044034726425886,0.6007012875748372,0.6670558160322181,17.174119302547833,85.99103647749563,85.02688632086979,12.566161295007106,16.819572646023715,0.0,0.0,16.819572646023715,1837.4,100.0,leading,1.9042783560758965,0.4176287993812548,0.4176287993812548,12.148532495625851,16.509889645300834,0.008352575987625096,0.0,16.51824222128846,0.30133042473525506,1.7915462602820176
99,2026-04-10,0.2,29919574.14,1.001693735170076,149851249.8749731,29.73421185911259,0.5037668259904968,0.6008468675850381,0.6671364855344045,17.169542746149975,85.99311702276628,85.05779760365479,12.564669112962616,16.818457843124953,0.0,0.0,16.818457843124953,1837.4,100.0,leading,1.9047232104415779,0.4176767484064607,0.4176767484064607,12.146992364556155,16.50875639796408,0.008353534968129213,0.0,16.51710993293221,0.3013479101927423,1.7917689778907242
100,2026-04-11,0.2,29919574.14,1.001984366099389,149894727.64315784,29.728217121684605,0.5025670494843422,0.6009921830496945,0.667216969470196,17.16497694803466,85.99519273193567,85.08865644977074,12.563240173649945,16.817390343437545,0.0,0.0,16.817390343437545,1837.4,100.0,leading,1.9051493559880461,0.41772267535938107,0.41772267535938107,12.145517498290564,16.50767123503545,0.008354453507187621,0.0,16.516025688542637,0.3013646548949076,1.7919822798934177
101,2026-04-12,0.2,29919574.14,1.0022741356893043,149938076.5568028,29.72221920973684,0.5007805268731389,0.6011370678446522,0.667297176138064,17.160427108354114,85.99726124042465,85.11942755427154,12.561792101382725,16.816308605074298,0.0,0.0,16.816308605074298,1837.4,100.0,leading,1.9055813525671625,0.41776922737839955,0.41776922737839955,12.144022874004325,16.506571596399862,0.008355384547567991,0.0,16.51492698094743,0.30138162412686853,1.7921984616524405
102,2026-04-13,0.2,29919574.14,1.002562699709595,149981245.11979893,29.71612695672658,0.49839035835849327,0.6012813498547976,0.6673770106984065,17.155898604219693,85.99932010295284,85.15007432267794,12.560228352506886,16.815140515911615,0.0,0.0,16.815140515911615,1837.4,100.0,leading,1.9060480225189171,0.4178195095665683,0.4178195095665683,12.142408842940318,16.505384176439204,0.008356390191331367,0.0,16.513740566630535,0.3013999492810804,1.7924319395123431
103,2026-04-14,0.2,29919574.14,1.002849707864215,150024180.9286036,29.709832874035907,0.4953940026527185,0.6014248539321074,0.6674563768151537,17.15139689655762,86.00136683588006,85.18055949880264,12.558435977478286,16.813801726651693,0.0,0.0,16.813801726651693,1837.4,100.0,leading,1.9065831311453456,0.4178771578303274,0.4178771578303274,12.140558819647959,16.504023229384597,0.00835754315660655,0.0,16.512380772541203,0.3014209541104904,1.792699586986955
104,2026-04-15,0.2,29919574.14,1.003134815066666,150066832.3590115,29.70321502444355,0.4918140092399871,0.601567407533333,0.6675351797729866,17.146927353304513,86.00339899759337,85.21084636243347,12.556287671139039,16.812197190823472,0.0,0.0,16.812197190823472,1837.4,100.0,leading,1.9072247973960847,0.4179462745240757,0.4179462745240757,12.138341396614964,16.502392134581914,0.008358925490481514,0.0,16.510751060072394,0.30144613075107785,1.793020432306224
105,2026-04-16,0.2,29919574.14,1.0034176993504274,150109151.2455167,29.696145655000983,0.48770972885760777,0.6017088496752138,0.6676133314177535,17.142494969258166,86.00541431589652,85.24090063288769,12.553650685742817,16.810227834339,0.0,0.0,16.810227834339,1837.4,100.0,leading,1.9080128650868176,0.41803114402077524,0.41803114402077524,12.135619541722042,16.500390176118877,0.008360622880415504,0.0,16.508750798999294,0.3014770353397047,1.7934143326949097
106,2026-04-17,0.2,29919574.14,1.0036980858361502,150151096.46675387,29.688507841345864,0.48318569180167914,0.6018490429180751,0.6676907567547226,17.138103991994946,86.00741085813102,85.270693017539,12.550403849350918,16.807803279564432,0.0,0.0,16.807803279564432,1837.4,100.0,leading,1.9089838552169627,0.4181356876514772,0.4181356876514772,12.132268161699441,16.49792547716592,0.008362713753029544,0.0,16.50628819091895,0.3015150886454805,1.7938994384356821
107,2026-04-18,0.2,29919574.14,1.003975773221869,150192637.90837768,29.680218016403312,0.47839105520136216,0.6019878866109346,0.6677674012247022,17.133757509454476,86.00938721875278,85.30020203024321,12.546460506948836,16.80485898647059,0.0,0.0,16.80485898647059,1837.4,100.0,leading,1.910164132104132,0.4182627268953933,0.4182627268953933,12.128197780053442,16.494932424682066,0.008365254537907867,0.0,16.503297679219973,0.30156130725061914,1.7944887695481577
108,2026-04-19,0.2,29919574.14,1.004250656332806,150233759.83646524,29.671247828888404,0.47350621167786255,0.602125328166403,0.6678432368738887,17.12945710037049,86.01134267835857,85.32941639283379,12.541790728517913,16.80137283023838,0.0,0.0,16.80137283023838,1837.4,100.0,leading,1.911563245964154,0.41841326718811594,0.41841326718811594,12.123377461329797,16.491388521668323,0.008368265343762319,0.0,16.499756787012085,0.3016160432262929,1.7951868949866852
109,2026-04-20,0.2,29919574.14,1.004522737414719,150274462.58697718,29.66163646649673,0.46871801032232474,0.6022613687073595,0.667918265404832,17.125202661642252,86.01327728227355,85.3583362415915,12.536433804854479,16.797374403347465,0.0,0.0,16.797374403347465,1837.4,100.0,leading,1.9131701190365384,0.41858609020218784,0.41858609020218784,12.11784771465229,16.487323844039643,0.008371721804043757,0.0,16.495695565843686,0.3016788375037791,1.7959880530117793
110,2026-04-21,0.2,29919574.14,1.004792121572274,150314761.88334772,29.651487424343404,0.46419129313990054,0.602396060786137,0.6679925168517924,17.120992483841373,86.01519180630963,85.38697264881374,12.530494940502031,16.792942498462903,0.0,0.0,16.792942498462903,1837.4,100.0,leading,1.9149539083204108,0.4187778515272277,0.4187778515272277,12.111717088974803,16.48281848307803,0.008375557030544553,0.0,16.491194040108574,0.3017484583543286,1.7968766247008132
111,2026-04-22,0.2,29919574.14,1.0050589971555075,150354685.90234128,29.640950835655445,0.460046760818391,0.6025294985777538,0.6680660441155298,17.116823561445965,86.01708761577324,85.41534554353203,12.52412727420948,16.788191632315026,0.0,0.0,16.788191632315026,1837.4,100.0,leading,1.9168692493525703,0.4189836503191658,0.4189836503191658,12.105143623890314,16.47798884748217,0.008379673006383316,0.0,16.486368520488554,0.30182311182647226,1.7978297986872098
112,2026-04-23,0.2,29919574.14,1.0053236068670686,150394270.95175734,29.630198876392804,0.45635148412661514,0.6026618034335344,0.6681389149593625,17.11269204691255,86.01896645903756,85.44348064400073,12.517506829480254,16.783253305864726,0.0,0.0,16.783253305864726,1837.4,100.0,leading,1.9188636555797347,0.4191978294817174,0.4191978294817174,12.098308999998537,16.472968614132064,0.008383956589634348,0.0,16.481352570721697,0.30190073514302895,1.7988212990715753
113,2026-04-24,0.2,29919574.14,1.0055862171195948,150433556.88635927,29.619403039334355,0.4531217834929679,0.6027931085597974,0.6682112035457024,17.108593730668755,86.02083024929607,85.47140620197472,12.5108093086656,16.77825866592026,0.0,0.0,16.77825866592026,1837.4,100.0,leading,1.9208844320882503,0.41941472107161104,0.41941472107161104,12.091394587593989,16.467891102859276,0.008388294421432222,0.0,16.47627939728071,0.30197926863954905,1.7998248486472836
114,2026-04-25,0.2,29919574.14,1.0058470914951634,150472583.1374645,29.60871860128491,0.45033356536838626,0.6029235457475817,0.6682829831234829,17.10452445572943,86.02268087601666,85.4991501811013,12.50419414555548,16.773326609008674,0.0,0.0,16.773326609008674,1837.4,100.0,leading,1.9228834772144805,0.4196291620692226,0.4196291620692226,12.084564983486258,16.46287718300895,0.008392583241384453,0.0,16.471269766250334,0.3020568427583399,1.8008165571408488
115,2026-04-26,0.2,29919574.14,1.0061064709522904,150511385.75195405,29.598276989400034,0.4479345449213844,0.6030532354761453,0.668354320589809,17.10048042595666,86.02452006473989,85.5267381512102,12.497796563443373,16.768557876095112,0.0,0.0,16.768557876095112,1837.4,100.0,leading,1.9248197243897576,0.41983675476585147,0.41983675476585147,12.077959808677521,16.45802926971404,0.00839673509531703,0.0,16.466426004809357,0.3021318712857557,1.8017761188424453
116,2026-04-27,0.2,29919574.14,1.0063645607113894,150549995.43036473,29.588183883747202,0.4458547676370413,0.6031822803556947,0.668425272900821,17.096458409417245,86.02634928456867,85.55419189173045,12.491725474329957,16.764033513112484,0.0,0.0,16.764033513112484,1837.4,100.0,leading,1.926659848075114,0.42003393982320547,0.42003393982320547,12.071691534506751,16.453429758169463,0.00840067879646411,0.0,16.461830436965926,0.30220307614655795,1.8026871391671992
117,2026-04-28,0.2,29919574.14,1.006621522394254,150588436.35097277,29.578520290581984,0.4440142491568858,0.603310761197127,0.6684958849347433,17.09245585937565,86.02816969310655,85.58152855323706,12.486064431206334,16.75981561005283,0.0,0.0,16.75981561005283,1837.4,100.0,leading,1.928378053505349,0.4202179707975844,0.4202179707975844,12.06584646040875,16.4491417742353,0.008404359415951688,0.0,16.457546133651253,0.30226947640157675,1.8035370044302292
118,2026-04-29,0.2,29919574.14,1.0068774698148808,150626725.54010966,29.569344565425908,0.44232811629697144,0.6034387349074404,0.6685661883626389,17.088470978141498,86.02998210738063,85.60876020701896,12.48087358728441,16.755948788549937,0.0,0.0,16.755948788549937,1837.4,100.0,leading,1.9299555564041684,0.42038685561355416,0.42038685561355416,12.060486731670856,16.445210686018687,0.008407737112271083,0.0,16.45361842313096,0.3023303654189782,1.8043165996399653
119,2026-04-30,0.2,29919574.14,1.007132467240468,150664872.6120115,29.560694433020437,0.4407101777842586,0.6035662336202339,0.6686362011996836,17.084502742332766,86.03178699231069,85.63589365726348,12.47619169068767,16.75246171180578,0.0,0.0,16.75246171180578,1837.4,100.0,leading,1.9313800412574471,0.42053929613551205,0.42053929613551205,12.055652394552158,16.441665638280256,0.008410785922710242,0.0,16.450076424202965,0.3023852876028137,1.805020019175552
